Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,22635-222685,Brookhurst & Westminster,Company Owned,13992 Brookhurst Street,Garden Grove,CA,US,92843,714-638-8019,GMT-08:00 America/Los_Angeles,-117.95,33.76
Starbucks,23260-228804,Hacienda and Fairgrove,Company Owned,"1283 North Hacienda Blvd., Suite A, La Quinta Village",La Puente,CA,US,91744,626-918-0427,GMT-08:00 America/Los_Angeles,-117.95,34.04
Starbucks,76447-97175,Target Huntington Beach T-2051,Licensed,9882 Adams Ave,Huntington Beach,CA,US,926464808,714-849-1814,GMT-08:00 America/Los_Angeles,-117.96,33.67
Starbucks,27549-237604,Target Garden Grove T-193,Licensed,13831 Brookhurst St,Garden Grove,CA,US,92843,714-534-2142,GMT-08:00 America/Los_Angeles,-117.96,33.76
Starbucks,17416-164226,Brookhurst & Stanford,Company Owned,12711 Brookhurst Street,Garden Grove,CA,US,92840,714-590-6092,GMT-08:00 America/Los_Angeles,-117.96,33.78
Starbucks,5947-35919,Gilbert & Malvern,Company Owned,1951 W Malvern,Fullerton,CA,US,928332177,714-447-0767,GMT-08:00 America/Los_Angeles,-117.96,33.88
Starbucks,20870-208190,Target Fullerton T-1383,Licensed,1893 W Malvern Ave,Fullerton,CA,US,92833,714-278-1024,GMT-08:00 America/Los_Angeles,-117.96,33.88
Starbucks,5298-432,Imperial & South Idaho,Company Owned,"1331 W. Imperial Hwy., Suite 8-A, La Habra Town Center",La Habra,CA,US,906316997,(562) 691-3457,GMT-08:00 America/Los_Angeles,-117.96,33.92
Starbucks,76929-126184,Target La Habra T-2397,Licensed,1000 W Imperial Hwy,La Habra,CA,US,906316901,(714) 459-6034,GMT-08:00 America/Los_Angeles,-117.96,33.92
Starbucks,8658-93562,"Hacienda & Valley, City of Industry",Company Owned,209 S. Hacienda Blvd,Hacienda Heights,CA,US,917451104,626-369-0946,GMT-08:00 America/Los_Angeles,-117.96,34.02
Starbucks,8822-93465,Atlanta & Magnolia,Company Owned,9021 Atlanta Ave.,Huntington Beach,CA,US,926466332,714-968-6097,GMT-08:00 America/Los_Angeles,-117.97,33.66
Starbucks,74595-86102,Vons-Huntington Beach #3160,Licensed,8891 Atlanta Ave,Huntington Beach,CA,US,926467119,714-960-4747,GMT-08:00 America/Los_Angeles,-117.97,33.66
Starbucks,6549-5512,Magnolia & Warner,Company Owned,"9025 Warner Avenue, A",Fountain Valley,CA,US,927082700,714-375-2868,GMT-08:00 America/Los_Angeles,-117.97,33.72
Starbucks,10136-96989,Magnolia & Trask,Company Owned,13471 Magnolia St.,Garden Grove,CA,US,928442228,714-534-3081,GMT-08:00 America/Los_Angeles,-117.97,33.77
Starbucks,73503-58919,Albertsons - Fullerton #6165,Licensed,2291 West Malvern Avenue,Fullerton,CA,US,928332106,714-992-6099,GMT-08:00 America/Los_Angeles,-117.97,33.88
Starbucks,74515-38979,Vons-La Habra #2524,Licensed,2101 W Imperial Hwy,La Habra,CA,US,906316382,562-905-2800,GMT-08:00 America/Los_Angeles,-117.97,33.92
Starbucks,5631-1996,Beach & Whittier,Company Owned,1950 W Whittier Rd,La Habra,CA,US,906313661,562-690-0277,GMT-08:00 America/Los_Angeles,-117.97,33.94
Starbucks,74766-98352,Vons-Hacienda Heights #3086,Licensed,"2122 S Hacienda Blvd, Strawflower Village Shopping Center",Hacienda Heights,CA,US,917454242,626-330-4216,GMT-08:00 America/Los_Angeles,-117.97,34
Starbucks,20075-198884,City of Hope,Licensed,1500 East Duarte Rd,Duarte,CA,US,91010-300,,GMT-08:00 America/Los_Angeles,-117.97,34.13
Starbucks,24175-235449,Target Duarte T-302,Licensed,1050 Huntington Dr,Duarte,CA,US,91010,626-303-8858,GMT-08:00 America/Los_Angeles,-117.98,34.14
Starbucks,5473-244109,Huntington Drive & Buena Vista,Company Owned,1263 Hungtington Drive,Monrovia,CA,US,91010,(626) 930-0651,GMT-08:00 America/Los_Angeles,-117.98,34.14
Starbucks,17851-180365,Beach Blvd. & Atlanta,Company Owned,21000 Beach Blvd.,Huntington Beach,CA,US,926485404,714 5368048,GMT-08:00 America/Los_Angeles,-117.99,33.66
Starbucks,73536-53359,Albertsons-Huntngtn Bch #6124,Licensed,19640 Beach Blvd.,Huntington Beach,CA,US,926482905,714-964-7979,GMT-08:00 America/Los_Angeles,-117.99,33.68
Starbucks,11230-102881,Beach & Garfield,Company Owned,"18922 Beach Blvd, 101, Meadowlark Plaza",Huntington Beach,CA,US,926482098,714-968-8324,GMT-08:00 America/Los_Angeles,-117.99,33.69
Starbucks,74724-96537,Pavillions - Westminster #2206,Licensed,16450 Beach Blvd,Westminster,CA,US,926837859,714-842-8515,GMT-08:00 America/Los_Angeles,-117.99,33.72
Starbucks,29832-255224,Target Westminster Ca T-0249,Licensed,16400 Beach Blvd,Westminster,CA,US,92683,714-841-4449,GMT-08:00 America/Los_Angeles,-117.99,33.72
Starbucks,5210-416,Bella Terra Mall,Company Owned,"7881 Edinger Ave, Ste 83",Huntington Beach,CA,US,926477637,714-890-9577,GMT-08:00 America/Los_Angeles,-117.99,33.73
Starbucks,5309-585,Beach & McDonald,Company Owned,16302 Beach Blvd,Westminster,CA,US,926837857,(714) 848-2698,GMT-08:00 America/Los_Angeles,-117.99,33.73
Starbucks,6990-15917,Beach & Westminster,Company Owned,14002 Beach Blvd,Westminster,CA,US,926834439,714-898-9202,GMT-08:00 America/Los_Angeles,-117.99,33.76
Starbucks,6576-15934,Beach & Chapman,Company Owned,11931 Beach Blvd.,Stanton,CA,US,906803613,714-890-4388,GMT-08:00 America/Los_Angeles,-117.99,33.79
Starbucks,74921-101340,Vons - Whittier #2027,Licensed,15740 Laforge St,Whittier,CA,US,906032334,562-943-0516,GMT-08:00 America/Los_Angeles,-117.99,33.94
Starbucks,575-297,Main & Olive,Company Owned,"221 Main Street, Harbor Point",Huntington Beach,CA,US,926488111,(714) 536-3228,GMT-08:00 America/Los_Angeles,-118,33.66
Starbucks,73293-108341,Albertsons - Huntington Beach #6110,Licensed,"7201 W Yorktown Ave, Peter's Landing Retail Center",Huntington Beach,CA,US,926482465,714-536-6449,GMT-08:00 America/Los_Angeles,-118,33.68
Starbucks,5807-5544,Goldenwest & Yorktown,Company Owned,"7101 Yorktown, #104",Huntington Beach,CA,US,926482485,714-374-3325,GMT-08:00 America/Los_Angeles,-118,33.68
Starbucks,73293-27207,Albertsons-Huntngtn Bch #6110,Licensed,7201 W Yorktown Ave,Huntington Beach,CA,US,926482465,714-536-6449,GMT-08:00 America/Los_Angeles,-118,33.68
Starbucks,16876-164124,Edinger & Sher,Company Owned,7622 Edinger Avenue,Huntington Beach,CA,US,92647,7148432612,GMT-08:00 America/Los_Angeles,-118,33.73
Starbucks,76398-95640,Target Whittier T-2019,Licensed,15614 Whittwood Ln,Whittier,CA,US,906032324,5623719003,GMT-08:00 America/Los_Angeles,-118,33.94
Starbucks,5593-1450,Foothill & Myrtle - Monrovia,Company Owned,"140 West Foothill Blvd., Suite E-3",Monrovia,CA,US,910162175,(626) 303-2986,GMT-08:00 America/Los_Angeles,-118,34.15
Starbucks,74659-94830,Vons-Monrovia #2200,Licensed,"130 W Foothill Blvd, Montclair Plaza",Monrovia,CA,US,910162171,626-303-4547,GMT-08:00 America/Los_Angeles,-118,34.15
Starbucks,28273-249442,Ralphs Huntington Beach #650,Licensed,19081 Goldenwest Street,Huntington Beach,CA,US,92648,714-960-8756,GMT-08:00 America/Los_Angeles,-118.01,33.69
Starbucks,19353-183744,Goldenwest & McFadden,Company Owned,15388 Goldenwest Street,Westminster,CA,US,926836150,7148926306,GMT-08:00 America/Los_Angeles,-118.01,33.74
Starbucks,76797-108113,Target Westminster NW T-2304,Licensed,200 Westminster Mall,Westminster,CA,US,926834984,714-657-1351,GMT-08:00 America/Los_Angeles,-118.01,33.75
Starbucks,6800-80380,Goldenwest & Natal,Company Owned,"13102 Goldenwest Street, #A",Westminster,CA,US,926832240,714-894-1733,GMT-08:00 America/Los_Angeles,-118.01,33.77
Starbucks,5817-5525,Katella & Meridian,Company Owned,"10953 Meridian Drive, A",Cypress,CA,US,906305143,714-761-3255,GMT-08:00 America/Los_Angeles,-118.01,33.8
Starbucks,21423-211904,Target Cypress T-229,Licensed,"6835 Katella Ave, Cypress East Shopping Center",Cypress,CA,US,90630,714-220-2000,GMT-08:00 America/Los_Angeles,-118.01,33.8
Starbucks,73570-79972,Albertsons-La Mirada #6148,Licensed,15200 E Rosecrans Blvd,La Mirada,CA,US,906384735,714-521-2310,GMT-08:00 America/Los_Angeles,-118.01,33.9
Starbucks,10342-97367,"Rosecrans & La Mirada, La Mirada",Company Owned,"15220 Rosecrans Avenue, 120",La Mirada,CA,US,906384735,714-523-7809,GMT-08:00 America/Los_Angeles,-118.01,33.9
Starbucks,5716-220264,Imperial & La Mirada,Company Owned,15010 Imperial Hwy,La Mirada,CA,US,90638,562-943-3458,GMT-08:00 America/Los_Angeles,-118.01,33.92
Starbucks,5680-182264,Whittier & Colima,Company Owned,14940 Whittier Blvd.,Whittier,CA,US,90605,,GMT-08:00 America/Los_Angeles,-118.01,33.95
Starbucks,5239-406,Monrovia,Company Owned,621 W. Huntington Drive,Monrovia,CA,US,910163205,626-357-5057,GMT-08:00 America/Los_Angeles,-118.01,34.14
Starbucks,9630-97661,Bolsa & Edwards,Company Owned,"6502 Bolsa Avenue, #101",Huntington Beach,CA,US,926472662,714-898-0349,GMT-08:00 America/Los_Angeles,-118.02,33.74
Starbucks,6828-83041,Springdale & Westminster,Company Owned,"14022 Springdale Street, Suite M",Westminster,CA,US,926839521,714-903-7807,GMT-08:00 America/Los_Angeles,-118.02,33.76
Starbucks,8749-94565,"Valley & Garvey, El Monte",Company Owned,11979 E. Garvey Avenue,El Monte,CA,US,917323513,626-258-2931,GMT-08:00 America/Los_Angeles,-118.02,34.06
Starbucks,15831-152239,Longo Toyota-El Monte,Licensed,"3534 Peck Rd, Flair Plaza",El Monte,CA,US,917313526,626-452-0499,GMT-08:00 America/Los_Angeles,-118.02,34.07
Starbucks,28507-249685,Foothill & Madison,Company Owned,860 West Foothill Blvd,Monrovia,CA,US,91016,626-222-8046,GMT-08:00 America/Los_Angeles,-118.02,34.15
Starbucks,74691-91323,Vons-Huntington Beach #2090,Licensed,5922 Edinger Ave,Huntington Beach,CA,US,926491706,714-846-6356,GMT-08:00 America/Los_Angeles,-118.03,33.73
Starbucks,16779-161664,Valley View & Lampson,Company Owned,12452 Valley View Street,Garden Grove,CA,US,928452033,7148914825,GMT-08:00 America/Los_Angeles,-118.03,33.78
Starbucks,74575-82501,Vons-Garden Grove #2041,Licensed,11861 Valley View St,Garden Grove,CA,US,928451236,714-889-9955,GMT-08:00 America/Los_Angeles,-118.03,33.79
Starbucks,10131-99101,Valley View & Ball,Company Owned,"10031 Valley View Street, 1K",Cypress,CA,US,906304601,714-527-2024,GMT-08:00 America/Los_Angeles,-118.03,33.82
Starbucks,9327-96152,Valley View & Alondra,Company Owned,"15905 Valley View Avenue, Santa Fe Springs Mall",Santa Fe Springs,CA,US,906705817,562-483-6051,GMT-08:00 America/Los_Angeles,-118.03,33.89
Starbucks,8657-94407,"Whittier & Painter, Whittier",Company Owned,"13520 Whittier Blvd, #A, Oak Creek Center",Whittier,CA,US,906051999,562-945-0054,GMT-08:00 America/Los_Angeles,-118.03,33.96
Starbucks,27215-245385,Durfee & Thienes,Company Owned,"11331 Thienes Avenue, Suite A",South El Monte,CA,US,91733,626-277-7880,GMT-08:00 America/Los_Angeles,-118.03,34.04
Starbucks,662-428,Warner & Bolsa Chica,Company Owned,5141 Warner Avenue,Huntington Beach,CA,US,926494080,(714) 846-2294,GMT-08:00 America/Los_Angeles,-118.04,33.72
Starbucks,9289-95415,Bolsa Chica & Heil,Company Owned,16471 Bolsa Chica Street,Huntington Beach,CA,US,926492602,714-840-9676,GMT-08:00 America/Los_Angeles,-118.04,33.72
Starbucks,5507-1460,Greenleaf & Philadelphia - Whittier,Company Owned,6756 S. Greenleaf Avenue,Whittier,CA,US,906014109,(562) 789-9258,GMT-08:00 America/Los_Angeles,-118.04,33.98
Starbucks,17415-158784,"Santa Anita & Valley, El Monte",Company Owned,10601 E. Valley Blvd.,El Monte,CA,US,917312404,(626) 452-9250,GMT-08:00 America/Los_Angeles,-118.04,34.08
Starbucks,76818-111371,Super Target Palmdale East ST-2350,Licensed,38019 47th St E,Palmdale,CA,US,935523103,(661) 265-0906,GMT-08:00 America/Los_Angeles,-118.04,34.58
Starbucks,10140-99707,"Rosecrans & Shoemaker, Norwalk",Company Owned,13001 Rosecrans Avenue,Norwalk,CA,US,906504593,562-802-3103,GMT-08:00 America/Los_Angeles,-118.05,33.9
Starbucks,6518-64461,Imperial & Carmenita,Company Owned,13248 Imperial Highway,Santa Fe Springs,CA,US,906704818,5629269770,GMT-08:00 America/Los_Angeles,-118.05,33.92
Starbucks,6613-68460,Carmenita & Telegraph,Company Owned,"13352 E. Telegraph Road, Golden Springs Center",Santa Fe Springs,CA,US,906704016,562-944-4443,GMT-08:00 America/Los_Angeles,-118.05,33.94
Starbucks,9351-95997,"Washington & Lambert, Whittier",Company Owned,12376 Washington Blvd.,Whittier,CA,US,906063810,562-693-6160,GMT-08:00 America/Los_Angeles,-118.05,33.97
Starbucks,5266-693,Sierra Madre,Company Owned,1 Kersting Court,Sierra Madre,CA,US,910241929,(626) 355-8222,GMT-08:00 America/Los_Angeles,-118.05,34.16
Starbucks,10111-99529,East Ave S & 47th St East,Company Owned,4631 East Avenue S,Palmdale,CA,US,935524417,661-533-1241,GMT-08:00 America/Los_Angeles,-118.05,34.56
Starbucks,25204-236912,47th Street East & Palmdale Blvd,Company Owned,"38135 47th Street East, Suite 605-38, Palmdale Shopping Center",Palmdale,CA,US,93552,661-433-9056,GMT-08:00 America/Los_Angeles,-118.05,34.58
Starbucks,19834-195005,Ralph's - Cypress #233,Licensed,4033 Ball Rd,Cypress,CA,US,90630,714-827-7947,GMT-08:00 America/Los_Angeles,-118.06,33.82
Starbucks,26334-244304,Whittier & Broadway,Company Owned,11270 Whittier Boulevard,Whittier,CA,US,90606,562-332-4400,GMT-08:00 America/Los_Angeles,-118.06,33.99
Starbucks,9452-218446,Beverly & Workman Mill,Company Owned,10737 Beverly Blvd.,Whittier,CA,US,90601,,GMT-08:00 America/Los_Angeles,-118.06,34
Starbucks,29836-255024,Target Seal Beach T-1328,Licensed,"12300 Seal Beach, Old Ranch Town Center",Seal Beach,CA,US,90740,562-596-9887,GMT-08:00 America/Los_Angeles,-118.07,33.78
Starbucks,5961-15935,Seal Beach Blvd. & St. Cloud,Company Owned,"12430 Seal Beach Blvd, #G, Pacific Getaway Plaza",Seal Beach,CA,US,907402791,562-431-7973,GMT-08:00 America/Los_Angeles,-118.07,33.78
Starbucks,49343-267857,Ralphs - Seal Beach #604,Licensed,12470 Seal Beach Blvd,SEAL BEACH,CA,US,90740,562-598-3128,GMT-08:00 America/Los_Angeles,-118.07,33.78
Starbucks,10810-101571,Katella & Los Alamitos,Company Owned,3575 Katella Avenue,Los Alamitos,CA,US,907203103,562-431-2739,GMT-08:00 America/Los_Angeles,-118.07,33.8
Starbucks,20390-205006,Carson & Norwalk,Company Owned,"12161 Carson Street, Hawthorne Gateway Center",Hawaiian Gardens,CA,US,90716,5624020293,GMT-08:00 America/Los_Angeles,-118.07,33.83
Starbucks,24168-231371,Washington & Norwalk,Company Owned,7930 Norwalk Blvd,Santa Fe Springs,CA,US,90606,5623225612,GMT-08:00 America/Los_Angeles,-118.07,33.97
Starbucks,6713-76480,"Flair & Aerojet, El Monte",Company Owned,"9208 Flair Drive, 1A",El Monte,CA,US,917312846,626-280-0683,GMT-08:00 America/Los_Angeles,-118.07,34.07
Starbucks,21249-210126,Target Rosemead T-1411,Licensed,"3600 Rosemead Boulevard, San Gabriel Plaza",Rosemead,CA,US,91770,626-280-8040,GMT-08:00 America/Los_Angeles,-118.07,34.07
Starbucks,5976-43199,"Rosemead & The 10 Fwy, Rosemead",Company Owned,"3620 Rosemead Blvd., Palisades Plaza",Rosemead,CA,US,917702077,626-572-8820,GMT-08:00 America/Los_Angeles,-118.07,34.07
Starbucks,6746-77940,"Las Tunas & Rosemead, Temple City",Company Owned,5705 Rosemead Blvd,Temple City,CA,US,917801830,626-614-8004,GMT-08:00 America/Los_Angeles,-118.07,34.1
Starbucks,26031-243127,Rosemead & Duarte,Company Owned,6850 Rosemead Boulevard,San Gabriel,CA,US,91775,626-632-8401,GMT-08:00 America/Los_Angeles,-118.07,34.12
Starbucks,19571-190724,Rosemead & Del Mar,Company Owned,230 S. Rosemead Blvd.,Pasadena,CA,US,91107,6268445067,GMT-08:00 America/Los_Angeles,-118.07,34.14
Starbucks,577-226,Hastings Ranch,Company Owned,3699 E Foothill Blvd,Pasadena,CA,US,911072219,626-351-9994,GMT-08:00 America/Los_Angeles,-118.07,34.15
Starbucks,5872-28807,Pacific Coast Hwy & Anderson,Company Owned,"16470 Pacific Coast Hwy, Seacliff Village",Huntington Beach,CA,US,926491810,562-592-1789,GMT-08:00 America/Los_Angeles,-118.08,33.72
Starbucks,13748-107954,Seal Beach & Westminster,Company Owned,"2311 Seal Beach Blvd, Suite 101",Seal Beach,CA,US,907405635,562-430-9290,GMT-08:00 America/Los_Angeles,-118.08,33.76
Starbucks,27974-249305,Pioneer & Rosecrans,Company Owned,14322 Pioneer Boulevard,Norwalk,CA,US,90650,562-207-7556,GMT-08:00 America/Los_Angeles,-118.08,33.9
Starbucks,9546-97058,"Firestone & Pioneer, Norwalk",Company Owned,"11790 Firestone Blvd., San Marin Plaza",Norwalk,CA,US,906502899,562-863-7138,GMT-08:00 America/Los_Angeles,-118.08,33.91
Starbucks,25006-237487,Target Norwalk T-1424,Licensed,12051 Imperial Hwy,Norwalk,CA,US,90650,562-409-5036,GMT-08:00 America/Los_Angeles,-118.08,33.92
Starbucks,8799-95014,"Whittier & Passons, Pico Rivera",Company Owned,"9329 Whittier Blvd, Pico Rivera Towne Center",Pico Rivera,CA,US,906602746,562-692-6327,GMT-08:00 America/Los_Angeles,-118.08,34
Starbucks,5444-1461,Montebello Town Center Mall,Company Owned,"1780 Montebello Town Center, Unit A-21",Montebello,CA,US,906402163,(323) 721-1020,GMT-08:00 America/Los_Angeles,-118.08,34.04
Starbucks,5657-1751,Sierra Madre Villa & Foothill,Company Owned,3429 East Foothill Blvd.,Pasadena,CA,US,911076024,626-351-8065,GMT-08:00 America/Los_Angeles,-118.08,34.15
Starbucks,14995-156785,Target Pasadena East T-1332,Licensed,3121 E Colorado Blvd,Pasadena,CA,US,911073814,626-854-2931,GMT-08:00 America/Los_Angeles,-118.08,34.15
Starbucks,5578-1516,Carson & Long Beach Towne Center Dr,Company Owned,7565 Carson Blvd,Long Beach,CA,US,908082365,562-429-1317,GMT-08:00 America/Los_Angeles,-118.09,33.83
Starbucks,24287-231369,Telegraph & Orr and Day,Company Owned,11570 East Telegraph Rd,Santa Fe Springs,CA,US,90670,562-322-8650,GMT-08:00 America/Los_Angeles,-118.09,33.95
Starbucks,29625-254250,Target - Pico Rivera T-1425,Licensed,8800 Whittier Blvd,Pico Rivera,CA,US,90660,562-949-6200,GMT-08:00 America/Los_Angeles,-118.09,34
Starbucks,6651-74906,"San Gabriel & Garvey, Rosemead",Company Owned,"3000 San Gabriel Blvd., Rosemead Place",Rosemead,CA,US,917702536,626-280-1584,GMT-08:00 America/Los_Angeles,-118.09,34.06
Starbucks,5674-5159,Huntington Drive & San Gabriel,Company Owned,3007 Huntington Drive,Pasadena,CA,US,911075522,626-792-7111,GMT-08:00 America/Los_Angeles,-118.09,34.13
Starbucks,79741-126993,Von's-Seal Beach #2803,Licensed,1101 Pacific Coast Highway,Seal Beach,CA,US,907406245,(562) 370-1937,GMT-08:00 America/Los_Angeles,-118.1,33.74
Starbucks,6951-212904,Rosecrans & Studebaker,Company Owned,"11023 Rosecrans Avenue, Target Center",Norwalk,CA,US,90650,5629292535,GMT-08:00 America/Los_Angeles,-118.1,33.9
Starbucks,15626-157284,"Firestone & Studebaker, Norwalk",Company Owned,11031 Firestone Blvd.,Norwalk,CA,US,906502244,562-807-3715,GMT-08:00 America/Los_Angeles,-118.1,33.92
Starbucks,6545-62659,"Washington & Rosemead, Pico Rivera",Company Owned,8754 Washington Blvd.,Pico Rivera,CA,US,906603793,562-949-5677,GMT-08:00 America/Los_Angeles,-118.1,33.98
Starbucks,15554-161368,Vons-Pasadena #2858,Licensed,2355 E Colorado Blvd,Pasadena,CA,US,911073644,626-744-2615,GMT-08:00 America/Los_Angeles,-118.1,34.15
Starbucks,21821-215006,Ralph's - Long Beach #178,Licensed,6290 E Pacific Coast Hwy,Long Beach,CA,US,90803,562-795-0167,GMT-08:00 America/Los_Angeles,-118.11,33.76
Starbucks,5255-289,PCH & Marina Pacifica Mall,Company Owned,"6324 East Pacific Coast Hwy., Suite B",Long Beach,CA,US,908034841,(562) 431-2022,GMT-08:00 America/Los_Angeles,-118.11,33.76
Starbucks,75370-102971,CSU Long Beach - Dining Plaza,Licensed,6049 East Seventh street,Long Beach,CA,US,908400007,562-561-2391,GMT-08:00 America/Los_Angeles,-118.11,33.78
Starbucks,75377-103561,CSU long beach/long beach Library,Licensed,"6049 East Seventh Street, Bixby Knolls",Long Beach,CA,US,908400007,562-985-4138,GMT-08:00 America/Los_Angeles,-118.11,33.78
Starbucks,6865-84720,Stearns & Palo Verde,Company Owned,"2221 Palo Verde Ave, 1-A",Long Beach,CA,US,908152364,5625947838,GMT-08:00 America/Los_Angeles,-118.11,33.8
Starbucks,22821-224705,Spring & Palo Verde,Company Owned,6560 East Spring Street,Long Beach,CA,US,90815,562-429-5262,GMT-08:00 America/Los_Angeles,-118.11,33.81
Starbucks,6502-62019,"Firestone & 605 Frwy, Norwalk",Company Owned,10716 Firestone Blvd,Norwalk,CA,US,906507412,562-465-0148,GMT-08:00 America/Los_Angeles,-118.11,33.92
Starbucks,15586-142024,Target Norwalk T-1340,Licensed,10600 Firestone Blvd,Norwalk,CA,US,906507410,562-406-8870,GMT-08:00 America/Los_Angeles,-118.11,33.93
Starbucks,10659-101520,"Lakewood & Telegraph, Downey",Company Owned,"8801 Lakewood Blvd., Downey Landing",Downey,CA,US,902402301,562-862-6326,GMT-08:00 America/Los_Angeles,-118.11,33.96
Starbucks,6750-87601,"Beverly and Montebello, Montebello",Company Owned,"800 W. Beverly Blvd., 34",Montebello,CA,US,906404213,323-721-5110,GMT-08:00 America/Los_Angeles,-118.11,34.02
Starbucks,610-325,San Marino,Company Owned,2265 Huntington Drive,San Marino,CA,US,911082640,626-683-0807,GMT-08:00 America/Los_Angeles,-118.11,34.12
Starbucks,74647-94461,Vons-Pasadena #2139,Licensed,1390 N Allen Ave,Pasadena,CA,US,911041617,626-798-7603,GMT-08:00 America/Los_Angeles,-118.11,34.17
Starbucks,5735-8709,"Washington & Allen, Pasadena",Company Owned,1830 E. Washington Blvd.,Pasadena,CA,US,911041647,626-296-1248,GMT-08:00 America/Los_Angeles,-118.11,34.17
Starbucks,6984-85681,Challenger Way & East Ave K,Company Owned,"805 E. Avenue K, #101",Lancaster,CA,US,935354733,661-940-0992,GMT-08:00 America/Los_Angeles,-118.11,34.68
Starbucks,29629-254259,Target Express - Long Beach T-3225,Licensed,5760 East 7th Street,Long Beach,CA,US,90803,562-343-9142,GMT-08:00 America/Los_Angeles,-118.12,33.77
Starbucks,17553-164224,Bellflower & Stearns,Company Owned,5501 East Stearns Street,Long Beach,CA,US,908153125,562-430-2460,GMT-08:00 America/Los_Angeles,-118.12,33.8
Starbucks,74605-79833,Pavilions-Long Beach #2203,Licensed,5949 E Spring St,Long Beach,CA,US,908083752,(562) 496-2151,GMT-08:00 America/Los_Angeles,-118.12,33.81
Starbucks,5808-16794,Bellflower & Spring,Company Owned,"2890 N Bellflower Blvd, #A-1, City Place",Long Beach,CA,US,908151125,562-420-1317,GMT-08:00 America/Los_Angeles,-118.12,33.81
Starbucks,74923-102348,Vons - Lakewood #1638,Licensed,"4226 Woodruff Ave, Lakewood Center Mall",Lakewood,CA,US,907133143,562-496-4144,GMT-08:00 America/Los_Angeles,-118.12,33.84
Starbucks,9419-95886,"Del Amo & Woodruff, Lakewood",Company Owned,"5906 Del Amo Blvd, A",Lakewood,CA,US,907131900,562-377-0187,GMT-08:00 America/Los_Angeles,-118.12,33.85
Starbucks,6571-65302,"South & Woodruff, Lakewood",Company Owned,5538 Woodruff Ave.,Lakewood,CA,US,907131535,562-867-8105,GMT-08:00 America/Los_Angeles,-118.12,33.86
Starbucks,74761-92740,Pavilions-Lakewood #2209,Licensed,5500 Woodruff Ave,Lakewood,CA,US,907131535,562-866-3781,GMT-08:00 America/Los_Angeles,-118.12,33.86
Starbucks,5813-21161,"Firestone & Lakewood, Downey",Company Owned,"9001 East Firestone Blvd., 101",Downey,CA,US,902415317,562-861-6588,GMT-08:00 America/Los_Angeles,-118.12,33.94
Starbucks,8779-94589,"Slauson & I-5, Commerce",Company Owned,7724 Telegraph Road,Los Angeles,CA,US,900403235,323-725-8774,GMT-08:00 America/Los_Angeles,-118.12,33.98
Starbucks,73688-128624,Albertsons - Montebello #6181,Licensed,2469 Via Campo,Montebello,CA,US,906401805,323-888-2250,GMT-08:00 America/Los_Angeles,-118.12,34.03
Starbucks,6594-64802,"Hill & Walnut, East Pasadena",Company Owned,161 N. Hill Avenue,Pasadena,CA,US,911061955,626-440-1282,GMT-08:00 America/Los_Angeles,-118.12,34.15
Starbucks,6838-82304,"Colorado & Bonnie, Pasadena",Company Owned,1687 E. Colorado Blvd,Pasadena,CA,US,911062112,626-578-7244,GMT-08:00 America/Los_Angeles,-118.12,34.15
Starbucks,579-301,2nd & Covina,Company Owned,5251 E 2nd Street,Long Beach,CA,US,908035327,562-987-5043,GMT-08:00 America/Los_Angeles,-118.13,33.76
Starbucks,29755-254260,Target Long Beach T-0195,Licensed,2270 N Bellflower Blvd,Long Beach,CA,US,90815,562-493-5411,GMT-08:00 America/Los_Angeles,-118.13,33.8
Starbucks,6672-68905,"Lakewood & Stewart and Gray, Downey",Company Owned,12016 Lakewood Blvd.,Downey,CA,US,902422661,562-803-0950,GMT-08:00 America/Los_Angeles,-118.13,33.93
Starbucks,28281-247824,Ralphs Downey #295,Licensed,8626 Firestone Blvd,Downey,CA,US,90241,562-869-2733,GMT-08:00 America/Los_Angeles,-118.13,33.94
Starbucks,535-480,Pasadena,Company Owned,575 South Lake Avenue,Pasadena,CA,US,911013511,626-795-0918,GMT-08:00 America/Los_Angeles,-118.13,34.14
Starbucks,5514-1448,Pasadena Lake - Wells Fargo,Company Owned,82 South Lake Avenue,Pasadena,CA,US,911012656,626-405-1592,GMT-08:00 America/Los_Angeles,-118.13,34.14
Starbucks,76198-94545,Target Pasadena T-883,Licensed,777 E Colorado Blvd,Pasadena,CA,US,911012104,626-584-1606,GMT-08:00 America/Los_Angeles,-118.13,34.15
Starbucks,20839-185185,Ralphs Pasadena #96,Licensed,"160 N Lake Ave, Fair Oaks Renaissance Plaza",Pasadena,CA,US,91101,626-793-7480,GMT-08:00 America/Los_Angeles,-118.13,34.15
Starbucks,23004-226864,"Lake & Orange Grove, Pasadena",Company Owned,743 N. Lake Ave,Pasadena,CA,US,91104,626-797-1908,GMT-08:00 America/Los_Angeles,-118.13,34.16
Starbucks,9739-96736,Palmdale Blvd & 3rd,Company Owned,280 East Palmdale Blvd.,Palmdale,CA,US,935504515,661-947-5844,GMT-08:00 America/Los_Angeles,-118.13,34.58
Starbucks,10138-99888,7th & Park,Company Owned,4740 E. 7th Street,Long Beach,CA,US,908044329,562-433-8714,GMT-08:00 America/Los_Angeles,-118.14,33.78
